param Max_num_States := 20;
param Max_num_Actions := 20;
param Time := 10;
set S := 	0 	1 	2 	3 	4 	5 	6 	7 	8 	9 	10 	11 	12 	13 	14 	15 	16 	17 	18 	19 	20 	;
set A := 	0 	1 	2 	3 	4 	5 	6 	7 	8 	9 	10 	11 	12 	13 	14 	15 	16 	17 	18 	19 	20 	;
set T := 	0 	1 	2 	3 	4 	5 	6 	7 	8 	9 	10 	;
param alpha := 0 0.0476
1 0.0476
2 0.0476
3 0.0476
4 0.0476
5 0.0476
6 0.0476
7 0.0476
8 0.0476
9 0.0476
10 0.0476
11 0.0476
12 0.0476
13 0.0476
14 0.0476
15 0.0476
16 0.0476
17 0.0476
18 0.0476
19 0.0476
20 0.0476
;
param Reward :=[*,*,0]: 	 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20   := 
 0 	4.000000000000000 3.628571428571429 3.285714285714286 2.971428571428571 2.685714285714286 2.428571428571428 2.200000000000000 2.000000000000000 1.828571428571429 1.685714285714286 1.571428571428572 1.485714285714286 1.428571428571429 1.400000000000000 1.400000000000000 1.428571428571428 1.485714285714286 1.571428571428571 1.685714285714286 1.828571428571428 2.000000000000000  
 1 	3.628571428571429 3.285714285714286 2.971428571428571 2.685714285714286 2.428571428571428 2.200000000000000 2.000000000000000 1.828571428571429 1.685714285714286 1.571428571428572 1.485714285714286 1.428571428571429 1.400000000000000 1.400000000000000 1.428571428571428 1.485714285714286 1.571428571428571 1.685714285714286 1.828571428571428 2.000000000000000 0.000000000000000  
 2 	3.285714285714286 2.971428571428571 2.685714285714286 2.428571428571428 2.200000000000000 2.000000000000000 1.828571428571429 1.685714285714286 1.571428571428572 1.485714285714286 1.428571428571429 1.400000000000000 1.400000000000000 1.428571428571428 1.485714285714286 1.571428571428571 1.685714285714286 1.828571428571428 2.000000000000000 0.000000000000000 0.000000000000000  
 3 	2.971428571428571 2.685714285714286 2.428571428571428 2.200000000000000 2.000000000000000 1.828571428571429 1.685714285714286 1.571428571428572 1.485714285714286 1.428571428571429 1.400000000000000 1.400000000000000 1.428571428571428 1.485714285714286 1.571428571428571 1.685714285714286 1.828571428571428 2.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 4 	2.685714285714286 2.428571428571428 2.200000000000000 2.000000000000000 1.828571428571429 1.685714285714286 1.571428571428572 1.485714285714286 1.428571428571429 1.400000000000000 1.400000000000000 1.428571428571428 1.485714285714286 1.571428571428571 1.685714285714286 1.828571428571428 2.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 5 	2.428571428571428 2.200000000000000 2.000000000000000 1.828571428571429 1.685714285714286 1.571428571428572 1.485714285714286 1.428571428571429 1.400000000000000 1.400000000000000 1.428571428571428 1.485714285714286 1.571428571428571 1.685714285714286 1.828571428571428 2.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 6 	2.200000000000000 2.000000000000000 1.828571428571429 1.685714285714286 1.571428571428572 1.485714285714286 1.428571428571429 1.400000000000000 1.400000000000000 1.428571428571428 1.485714285714286 1.571428571428571 1.685714285714286 1.828571428571428 2.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 7 	2.000000000000000 1.828571428571429 1.685714285714286 1.571428571428572 1.485714285714286 1.428571428571429 1.400000000000000 1.400000000000000 1.428571428571428 1.485714285714286 1.571428571428571 1.685714285714286 1.828571428571428 2.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 8 	1.828571428571429 1.685714285714286 1.571428571428572 1.485714285714286 1.428571428571429 1.400000000000000 1.400000000000000 1.428571428571428 1.485714285714286 1.571428571428571 1.685714285714286 1.828571428571428 2.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 9 	1.685714285714286 1.571428571428572 1.485714285714286 1.428571428571429 1.400000000000000 1.400000000000000 1.428571428571428 1.485714285714286 1.571428571428571 1.685714285714286 1.828571428571428 2.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 10 	1.571428571428572 1.485714285714286 1.428571428571429 1.400000000000000 1.400000000000000 1.428571428571428 1.485714285714286 1.571428571428571 1.685714285714286 1.828571428571428 2.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
